datum;wahl;ags;gebiet-nr_x;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;E;F;SPD 1;SPD 2;CDU 1;CDU 2;Grüne 1;Grüne 2;FDP 1;FDP 2;AfD 1;AfD 2;Die Linke 1;Die Linke 2;FW 1;FW 2;Tier 1;Tier 2;PARTEI 1;PARTEI 2;Volt 1;Volt 2;Hum 1;Hum 2;MLPD 1;MLPD 2;BD 1;BD 2;BSW 1;BSW 2;EMRE;F15;SPD 1%;SPD 2%;CDU 1%;CDU 2%;Grüne 1%;Grüne 2%;FDP 1%;FDP 2%;AfD 1%;AfD 2%;Die Linke 1%;Die Linke 2%;FW 1%;FW 2%;Tier 1%;Tier 2%;PARTEI 1%;PARTEI 2%;Volt 1%;Volt 2%;Hum 1%;Hum 2%;MLPD 1%;MLPD 2%;BD 1%;BD 2%;BSW 1%;BSW 2%;gebiet-nr_y;wk_name
23.02.2025;Bundestagswahl;6412000;65106;651-06;1;1;819;281;0;1100;626;7;8;618;3;623;109;102;213;192;89;81;48;67;75;68;60;53;5;3;;5;0;1;11;6;;2;1;0;4.0;1;;42;3.0;;17.64;16.37;34.47;30.82;14.4;13.0;7.77;10.75;12.14;10.91;9.71;8.51;0.81;0.48;;0.8;0.0;0.16;1.78;0.96;;0.32;0.16;0.0;0.65;0.16;;6.74;65106;Marie-Curie-Schule
23.02.2025;Bundestagswahl;6412000;65107;651-07;1;1;837;372;0;1209;691;12;2;689;1;690;120;112;223;210;150;115;46;58;71;75;52;59;7;2;;1;7;1;9;9;;0;0;0;3.0;0;;48;1.0;;17.42;16.23;32.37;30.43;21.77;16.67;6.68;8.41;10.3;10.87;7.55;8.55;1.02;0.29;;0.14;1.02;0.14;1.31;1.3;;0.0;0.0;0.0;0.44;0.0;;6.96;65107;Gymnasium Riedberg
23.02.2025;Bundestagswahl;6412000;65108;651-08;1;1;793;358;0;1151;625;12;4;621;1;624;100;80;188;166;101;82;42;54;68;71;105;88;2;0;;4;5;1;5;4;;0;0;0;1.0;2;;72;4.0;;16.1;12.82;30.27;26.6;16.26;13.14;6.76;8.65;10.95;11.38;16.91;14.1;0.32;0.0;;0.64;0.81;0.16;0.81;0.64;;0.0;0.0;0.0;0.16;0.32;;11.54;65108;Marie-Curie-Schule
23.02.2025;Bundestagswahl;6412000;66001;660-01;1;1;794;432;0;1226;706;11;6;700;7;699;131;111;242;214;132;113;24;45;98;102;49;73;7;4;;5;2;2;9;5;;0;1;0;5.0;0;;25;0.0;;18.71;15.88;34.57;30.62;18.86;16.17;3.43;6.44;14.0;14.59;7.0;10.44;1.0;0.57;;0.72;0.29;0.29;1.29;0.72;;0.0;0.14;0.0;0.71;0.0;;3.58;66001;Saalbau Bürgerhaus Harheim
23.02.2025;Bundestagswahl;6412000;66002;660-02;1;1;753;338;0;1091;622;3;2;620;2;620;100;106;206;180;122;87;18;28;91;92;64;75;5;2;;1;4;2;7;6;;2;0;0;2.0;0;;39;1.0;;16.13;17.1;33.23;29.03;19.68;14.03;2.9;4.52;14.68;14.84;10.32;12.1;0.81;0.32;;0.16;0.65;0.32;1.13;0.97;;0.32;0.0;0.0;0.32;0.0;;6.29;66002;St. Jakobus Kirche
23.02.2025;Bundestagswahl;6412000;66003;660-03;1;1;718;374;0;1092;632;6;6;626;4;628;83;93;270;246;120;94;33;44;69;77;37;47;8;4;;1;3;3;3;2;;0;0;0;0.0;0;;17;0.0;;13.26;14.81;43.13;39.17;19.17;14.97;5.27;7.01;11.02;12.26;5.91;7.48;1.28;0.64;;0.16;0.48;0.48;0.48;0.32;;0.0;0.0;0.0;0.0;0.0;;2.71;66003;Saalbau Bürgerhaus Harheim
23.02.2025;Bundestagswahl;6412000;67001;670-01;1;1;688;464;0;1152;600;5;4;596;5;595;114;115;215;182;113;94;22;39;73;74;36;48;4;2;;3;5;2;6;4;;3;0;0;7.0;2;;27;1.0;;19.13;19.33;36.07;30.59;18.96;15.8;3.69;6.55;12.25;12.44;6.04;8.07;0.67;0.34;;0.5;0.84;0.34;1.01;0.67;;0.5;0.0;0.0;1.17;0.34;;4.54;67001;Otto-Hahn-Schule
23.02.2025;Bundestagswahl;6412000;67002;670-02;1;1;778;273;0;1051;527;6;8;519;6;521;112;92;146;134;80;63;20;25;91;87;57;74;2;2;;5;3;1;5;4;;1;1;1;0.0;0;;32;2.0;;21.58;17.66;28.13;25.72;15.41;12.09;3.85;4.8;17.53;16.7;10.98;14.2;0.39;0.38;;0.96;0.58;0.19;0.96;0.77;;0.19;0.19;0.19;0.0;0.0;;6.14;67002;Otto-Hahn-Schule
23.02.2025;Bundestagswahl;6412000;67003;670-03;1;1;691;391;0;1082;597;20;7;590;6;591;95;93;219;192;112;93;15;31;80;81;51;63;4;2;;7;4;3;7;5;;0;1;0;1.0;21;;0;1.0;;16.1;15.74;37.12;32.49;18.98;15.74;2.54;5.25;13.56;13.71;8.64;10.66;0.68;0.34;;1.18;0.68;0.51;1.19;0.85;;0.0;0.17;0.0;0.17;3.55;;0.0;67003;Michael-Grzimek-Schule
23.02.2025;Bundestagswahl;6412000;67004;670-04;1;1;764;406;0;1170;617;9;7;610;6;611;89;81;221;201;122;95;18;35;84;78;51;67;5;4;;6;5;2;11;4;;0;0;0;4.0;2;;36;0.0;;14.59;13.26;36.23;32.9;20.0;15.55;2.95;5.73;13.77;12.77;8.36;10.97;0.82;0.65;;0.98;0.82;0.33;1.8;0.65;;0.0;0.0;0.0;0.66;0.33;;5.89;67004;Michael-Grzimek-Schule
23.02.2025;Bundestagswahl;6412000;67005;670-05;1;1;870;299;0;1169;571;8;10;561;9;562;150;115;122;103;52;36;32;34;104;103;80;100;5;3;;2;4;2;7;4;;3;1;0;3.0;2;;55;1.0;;26.74;20.46;21.75;18.33;9.27;6.41;5.7;6.05;18.54;18.33;14.26;17.79;0.89;0.53;;0.36;0.71;0.36;1.25;0.71;;0.53;0.18;0.0;0.53;0.36;;9.79;67005;Kinderhaus am Bügel
23.02.2025;Bundestagswahl;6412000;67006;670-06;1;1;1192;292;0;1484;752;9;20;732;16;736;194;148;107;94;100;79;23;31;138;125;145;164;3;3;;4;6;5;9;3;;0;1;1;2.0;2;;77;4.0;;26.5;20.11;14.62;12.77;13.66;10.73;3.14;4.21;18.85;16.98;19.81;22.28;0.41;0.41;;0.54;0.82;0.68;1.23;0.41;;0.0;0.14;0.14;0.27;0.27;;10.46;67006;Begegnungszentrum Nieder-Eschbach
23.02.2025;Bundestagswahl;6412000;68001;680-01;1;1;856;413;0;1269;726;13;2;724;3;723;132;137;254;216;145;115;24;41;84;77;62;83;5;3;;5;8;3;9;6;;0;0;0;0.0;1;;36;1.0;;18.23;18.95;35.08;29.88;20.03;15.91;3.31;5.67;11.6;10.65;8.56;11.48;0.69;0.41;;0.69;1.1;0.41;1.24;0.83;;0.0;0.0;0.0;0.0;0.14;;4.98;68001;Schule am Landgraben
23.02.2025;Bundestagswahl;6412000;68002;680-02;1;1;705;469;0;1174;594;9;7;587;8;586;82;81;210;183;148;105;39;61;55;59;41;67;4;4;;7;3;1;3;3;;0;1;1;0.0;0;;14;1.0;;13.97;13.82;35.78;31.23;25.21;17.92;6.64;10.41;9.37;10.07;6.98;11.43;0.68;0.68;;1.19;0.51;0.17;0.51;0.51;;0.0;0.17;0.17;0.0;0.0;;2.39;68002;Schule am Landgraben
23.02.2025;Bundestagswahl;6412000;68003;680-03;1;1;833;392;0;1225;678;4;4;674;1;677;127;108;205;166;133;118;41;59;82;86;58;86;6;5;;4;10;6;8;4;;1;0;0;4.0;1;;33;0.0;;18.84;15.95;30.42;24.52;19.73;17.43;6.08;8.71;12.17;12.7;8.61;12.7;0.89;0.74;;0.59;1.48;0.89;1.19;0.59;;0.15;0.0;0.0;0.59;0.15;;4.87;68003;Saalbau Stadthalle Bergen
23.02.2025;Bundestagswahl;6412000;68004;680-04;1;1;750;457;0;1207;612;3;9;603;6;606;107;95;204;191;112;88;28;42;83;86;48;61;5;3;;3;5;1;8;5;;0;1;1;1.0;1;;29;1.0;;17.74;15.68;33.83;31.52;18.57;14.52;4.64;6.93;13.76;14.19;7.96;10.07;0.83;0.5;;0.5;0.83;0.17;1.33;0.83;;0.0;0.17;0.17;0.17;0.17;;4.79;68004;Saalbau Stadthalle Bergen
23.02.2025;Bundestagswahl;6412000;68005;680-05;1;1;759;460;0;1219;678;8;7;671;11;667;111;109;278;257;128;92;37;62;58;65;35;47;2;1;;7;10;6;6;2;;2;0;0;5.0;1;;16;1.0;;16.54;16.34;41.43;38.53;19.08;13.79;5.51;9.3;8.64;9.75;5.22;7.05;0.3;0.15;;1.05;1.49;0.9;0.89;0.3;;0.3;0.0;0.0;0.75;0.15;;2.4;68005;Ev. Kirche Bergen-Enkheim
23.02.2025;Bundestagswahl;6412000;68006;680-06;1;1;735;389;0;1124;581;2;1;580;3;578;125;125;174;164;105;84;23;26;88;87;46;54;7;5;;3;5;4;5;4;;1;2;0;0.0;2;;19;0.0;;21.55;21.63;30.0;28.37;18.1;14.53;3.97;4.5;15.17;15.05;7.93;9.34;1.21;0.87;;0.52;0.86;0.69;0.86;0.69;;0.17;0.34;0.0;0.0;0.35;;3.29;68006;Schule am Hang Außenstelle
23.02.2025;Bundestagswahl;6412000;68007;680-07;1;1;750;358;0;1108;576;8;7;569;1;575;118;113;158;133;78;59;30;36;78;82;79;77;9;5;;6;8;9;7;7;;0;0;0;2.0;1;;47;2.0;;20.74;19.65;27.77;23.13;13.71;10.26;5.27;6.26;13.71;14.26;13.88;13.39;1.58;0.87;;1.04;1.41;1.57;1.23;1.22;;0.0;0.0;0.0;0.35;0.17;;8.17;68007;Schule am Hang Außenstelle
23.02.2025;Bundestagswahl;6412000;68008;680-08;1;1;885;337;0;1222;620;6;4;616;7;613;154;138;129;119;68;61;16;26;101;101;123;114;8;2;;4;3;2;9;9;;3;0;0;2.0;2;;32;3.0;;25.0;22.51;20.94;19.41;11.04;9.95;2.6;4.24;16.4;16.48;19.97;18.6;1.3;0.33;;0.65;0.49;0.33;1.46;1.47;;0.49;0.0;0.0;0.32;0.33;;5.22;68008;Saalbau Volkshaus Enkheim
23.02.2025;Bundestagswahl;6412000;68009;680-09;1;1;682;311;0;993;507;9;3;504;3;504;85;75;153;143;98;78;16;25;81;87;45;59;9;5;;6;4;2;8;4;;1;0;0;4.0;1;;18;1.0;;16.87;14.88;30.36;28.37;19.44;15.48;3.17;4.96;16.07;17.26;8.93;11.71;1.79;0.99;;1.19;0.79;0.4;1.59;0.79;;0.2;0.0;0.0;0.79;0.2;;3.57;68009;Saalbau Volkshaus Enkheim
23.02.2025;Bundestagswahl;6412000;68010;680-10;1;1;714;405;0;1119;555;555;3;552;3;552;112;103;190;152;87;69;25;43;69;74;50;64;4;2;;9;6;2;7;6;;1;0;0;1.0;0;;27;1.0;;20.29;18.66;34.42;27.54;15.76;12.5;4.53;7.79;12.5;13.41;9.06;11.59;0.72;0.36;;1.63;1.09;0.36;1.27;1.09;;0.18;0.0;0.0;0.18;0.0;;4.89;68010;Saalbau Volkshaus Enkheim
23.02.2025;Bundestagswahl;6412000;90101;901-01;1;1;0;0;0;0;811;811;3;808;1;810;171;111;265;239;149;179;50;78;54;59;75;87;6;2;;4;11;11;26;12;;1;1;1;;0;;26;;;21.16;13.7;32.8;29.51;18.44;22.1;6.19;9.63;6.68;7.28;9.28;10.74;0.74;0.25;;0.49;1.36;1.36;3.22;1.48;;0.12;0.12;0.12;;0.0;;3.21;90101;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90201;902-01;1;1;0;0;0;0;570;570;0;570;0;570;96;53;184;162;111;128;65;90;40;42;45;57;2;2;;3;5;2;22;9;;0;0;0;;0;;22;;;16.84;9.3;32.28;28.42;19.47;22.46;11.4;15.79;7.02;7.37;7.89;10.0;0.35;0.35;;0.53;0.88;0.35;3.86;1.58;;0.0;0.0;0.0;;0.0;;3.86;90201;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90202;902-02;1;1;0;0;0;0;609;609;2;607;2;607;141;106;155;155;141;134;31;38;29;31;73;101;12;7;;3;8;7;15;11;;0;2;0;;0;;14;;;23.23;17.46;25.54;25.54;23.23;22.08;5.11;6.26;4.78;5.11;12.03;16.64;1.98;1.15;;0.49;1.32;1.15;2.47;1.81;;0.0;0.33;0.0;;0.0;;2.31;90202;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90401;904-01;1;1;0;0;0;0;1174;1174;4;1170;1;1173;188;131;594;502;168;187;92;168;66;81;40;66;4;1;;8;6;4;10;8;;0;2;0;;0;;17;;;16.07;11.17;50.77;42.8;14.36;15.94;7.86;14.32;5.64;6.91;3.42;5.63;0.34;0.09;;0.68;0.51;0.34;0.85;0.68;;0.0;0.17;0.0;;0.0;;1.45;90401;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90402;904-02;1;1;0;0;0;0;856;856;2;854;1;855;187;101;377;332;121;168;60;104;39;45;47;58;4;3;;7;3;1;16;11;;0;0;0;;2;;23;;;21.9;11.81;44.15;38.83;14.17;19.65;7.03;12.16;4.57;5.26;5.5;6.78;0.47;0.35;;0.82;0.35;0.12;1.87;1.29;;0.0;0.0;0.0;;0.23;;2.69;90402;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90403;904-03;1;1;0;0;0;0;1203;1203;9;1194;6;1197;188;107;598;523;174;228;98;158;75;87;39;58;3;2;;5;7;1;11;12;;0;1;1;;1;;14;;;15.75;8.94;50.08;43.69;14.57;19.05;8.21;13.2;6.28;7.27;3.27;4.85;0.25;0.17;;0.42;0.59;0.08;0.92;1.0;;0.0;0.08;0.08;;0.08;;1.17;90403;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90404;904-04;1;1;0;0;0;0;841;841;3;838;0;841;167;91;338;299;122;156;80;127;63;72;37;62;5;1;;3;5;3;20;10;;1;1;0;;0;;16;;;19.93;10.82;40.33;35.55;14.56;18.55;9.55;15.1;7.52;8.56;4.42;7.37;0.6;0.12;;0.36;0.6;0.36;2.39;1.19;;0.12;0.12;0.0;;0.0;;1.9;90404;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90405;904-05;1;1;0;0;0;0;1166;1166;3;1163;1;1165;185;99;513;447;244;274;111;179;48;54;39;70;4;4;;7;2;3;17;12;;2;0;2;;0;;12;;;15.91;8.5;44.11;38.37;20.98;23.52;9.54;15.36;4.13;4.64;3.35;6.01;0.34;0.34;;0.6;0.17;0.26;1.46;1.03;;0.17;0.0;0.17;;0.0;;1.03;90405;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90501;905-01;1;1;0;0;0;0;950;950;3;947;2;948;172;107;389;353;218;237;77;123;30;33;35;69;3;0;;3;2;1;19;9;;0;2;0;;0;;13;;;18.16;11.29;41.08;37.24;23.02;25.0;8.13;12.97;3.17;3.48;3.7;7.28;0.32;0.0;;0.32;0.21;0.11;2.01;0.95;;0.0;0.21;0.0;;0.0;;1.37;90501;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90502;905-02;1;1;0;0;0;0;535;535;4;531;1;534;91;50;225;210;105;118;52;66;15;18;30;49;4;1;;1;3;2;6;6;;0;0;0;;1;;12;;;17.14;9.36;42.37;39.33;19.77;22.1;9.79;12.36;2.82;3.37;5.65;9.18;0.75;0.19;;0.19;0.56;0.37;1.13;1.12;;0.0;0.0;0.0;;0.19;;2.25;90502;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90503;905-03;1;1;0;0;0;0;675;675;1;674;0;675;184;120;176;165;156;175;33;50;37;36;63;85;4;3;;2;7;4;14;10;;0;0;0;;2;;23;;;27.3;17.78;26.11;24.44;23.15;25.93;4.9;7.41;5.49;5.33;9.35;12.59;0.59;0.44;;0.3;1.04;0.59;2.08;1.48;;0.0;0.0;0.0;;0.3;;3.41;90503;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90601;906-01;1;1;0;0;0;0;1038;1038;8;1030;4;1034;134;137;341;320;343;274;78;113;40;40;55;92;8;5;;3;6;4;20;18;;0;1;0;3.0;0;;28;1.0;;13.01;13.25;33.11;30.95;33.3;26.5;7.57;10.93;3.88;3.87;5.34;8.9;0.78;0.48;;0.29;0.58;0.39;1.94;1.74;;0.0;0.1;0.0;0.29;0.0;;2.71;90601;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90602;906-02;1;1;0;0;0;0;841;841;3;838;3;838;108;100;281;257;303;260;50;76;36;39;36;65;2;2;;2;5;2;16;14;;1;1;0;0.0;0;;20;0.0;;12.89;11.93;33.53;30.67;36.16;31.03;5.97;9.07;4.3;4.65;4.3;7.76;0.24;0.24;;0.24;0.6;0.24;1.91;1.67;;0.12;0.12;0.0;0.0;0.0;;2.39;90602;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90603;906-03;1;1;0;0;0;0;950;950;2;948;1;949;130;126;247;247;377;304;39;65;49;49;69;119;5;2;;2;7;3;24;11;;1;0;0;1.0;1;;19;0.0;;13.71;13.28;26.05;26.03;39.77;32.03;4.11;6.85;5.17;5.16;7.28;12.54;0.53;0.21;;0.21;0.74;0.32;2.53;1.16;;0.11;0.0;0.0;0.11;0.11;;2.0;90603;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90604;906-04;1;1;0;0;0;0;853;853;4;849;3;850;119;123;253;250;305;232;38;55;24;25;83;127;5;5;;5;4;2;16;9;;0;1;0;0.0;0;;17;1.0;;14.02;14.47;29.8;29.41;35.92;27.29;4.48;6.47;2.83;2.94;9.78;14.94;0.59;0.59;;0.59;0.47;0.24;1.88;1.06;;0.0;0.12;0.0;0.0;0.0;;2.0;90604;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90605;906-05;1;1;0;0;0;0;977;977;1;976;1;976;113;107;456;409;240;203;84;141;30;32;37;60;3;1;;3;3;3;10;8;;0;0;0;0.0;0;;9;0.0;;11.58;10.96;46.72;41.91;24.59;20.8;8.61;14.45;3.07;3.28;3.79;6.15;0.31;0.1;;0.31;0.31;0.31;1.02;0.82;;0.0;0.0;0.0;0.0;0.0;;0.92;90605;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90606;906-06;1;1;0;0;0;0;1051;1051;4;1047;1;1050;102;115;391;359;332;259;83;131;46;44;62;91;8;6;;9;9;6;12;12;;0;0;0;1.0;0;;18;1.0;;9.74;10.95;37.34;34.19;31.71;24.67;7.93;12.48;4.39;4.19;5.92;8.67;0.76;0.57;;0.86;0.86;0.57;1.15;1.14;;0.0;0.0;0.0;0.1;0.0;;1.71;90606;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90607;906-07;1;1;0;0;0;0;781;781;3;778;2;779;128;129;162;148;324;251;37;55;30;35;73;110;3;2;;1;8;4;11;16;;0;1;0;1.0;2;;26;0.0;;16.45;16.56;20.82;19.0;41.65;32.22;4.76;7.06;3.86;4.49;9.38;14.12;0.39;0.26;;0.13;1.03;0.51;1.41;2.05;;0.0;0.13;0.0;0.13;0.26;;3.34;90607;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90608;906-08;1;1;0;0;0;0;958;958;5;953;1;957;132;135;267;248;361;281;55;78;34;42;69;119;6;1;;8;9;4;17;19;;0;1;2;0.0;0;;20;2.0;;13.85;14.11;28.02;25.91;37.88;29.36;5.77;8.15;3.57;4.39;7.24;12.43;0.63;0.1;;0.84;0.94;0.42;1.78;1.99;;0.0;0.1;0.21;0.0;0.0;;2.09;90608;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90609;906-09;1;1;0;0;0;0;1021;1021;5;1016;2;1019;163;169;293;282;292;238;92;112;58;61;63;84;15;14;;5;6;3;31;18;;0;0;0;2.0;1;;32;1.0;;16.04;16.58;28.84;27.67;28.74;23.36;9.06;10.99;5.71;5.99;6.2;8.24;1.48;1.37;;0.49;0.59;0.29;3.05;1.77;;0.0;0.0;0.0;0.2;0.1;;3.14;90609;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90701;907-01;1;1;0;0;0;0;979;979;7;972;3;976;160;157;233;232;373;300;47;54;38;39;79;138;4;3;;3;12;5;23;14;;0;3;1;0.0;0;;30;0.0;;16.46;16.09;23.97;23.77;38.37;30.74;4.84;5.53;3.91;4.0;8.13;14.14;0.41;0.31;;0.31;1.23;0.51;2.37;1.43;;0.0;0.31;0.1;0.0;0.0;;3.07;90701;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90702;907-02;1;1;0;0;0;0;585;585;3;582;2;583;93;105;123;124;233;176;33;45;26;26;43;77;2;3;;2;2;0;21;13;;0;4;0;2.0;0;;12;0.0;;15.98;18.01;21.13;21.27;40.03;30.19;5.67;7.72;4.47;4.46;7.39;13.21;0.34;0.51;;0.34;0.34;0.0;3.61;2.23;;0.0;0.69;0.0;0.34;0.0;;2.06;90702;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90703;907-03;1;1;0;0;0;0;975;975;2;973;2;973;128;148;212;187;443;335;61;85;24;36;72;140;1;1;;2;4;2;25;24;;0;1;0;2.0;0;;13;0.0;;13.16;15.21;21.79;19.22;45.53;34.43;6.27;8.74;2.47;3.7;7.4;14.39;0.1;0.1;;0.21;0.41;0.21;2.57;2.47;;0.0;0.1;0.0;0.21;0.0;;1.34;90703;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90704;907-04;1;1;0;0;0;0;844;844;4;840;3;841;133;147;185;188;333;249;38;51;24;23;85;125;4;1;;6;5;3;27;23;;0;4;1;0.0;0;;24;2.0;;15.83;17.48;22.02;22.35;39.64;29.61;4.52;6.06;2.86;2.73;10.12;14.86;0.48;0.12;;0.71;0.6;0.36;3.21;2.73;;0.0;0.48;0.12;0.0;0.0;;2.85;90704;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90705;907-05;1;1;0;0;0;0;862;862;1;861;0;862;119;128;172;152;403;301;37;55;25;29;68;148;4;4;;2;3;1;26;26;;0;1;0;3.0;1;;15;0.0;;13.82;14.85;19.98;17.63;46.81;34.92;4.3;6.38;2.9;3.36;7.9;17.17;0.46;0.46;;0.23;0.35;0.12;3.02;3.02;;0.0;0.12;0.0;0.35;0.12;;1.74;90705;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90706;907-06;1;1;0;0;0;0;676;676;0;676;0;676;118;110;148;143;257;202;23;30;43;45;58;98;2;1;;2;3;4;19;20;;0;3;1;1.0;1;;19;1.0;;17.46;16.27;21.89;21.15;38.02;29.88;3.4;4.44;6.36;6.66;8.58;14.5;0.3;0.15;;0.3;0.44;0.59;2.81;2.96;;0.0;0.44;0.15;0.15;0.15;;2.81;90706;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90707;907-07;1;1;0;0;0;0;819;819;3;816;1;818;130;124;197;189;345;255;19;36;30;32;67;137;2;2;;5;6;1;18;15;;0;1;0;0.0;0;;22;1.0;;15.93;15.16;24.14;23.11;42.28;31.17;2.33;4.4;3.68;3.91;8.21;16.75;0.25;0.24;;0.61;0.74;0.12;2.21;1.83;;0.0;0.12;0.0;0.0;0.0;;2.69;90707;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90801;908-01;1;1;0;0;0;0;715;715;8;707;7;708;114;105;190;165;222;188;53;68;38;44;63;96;1;2;;5;6;3;16;11;;0;1;0;1.0;1;;20;2.0;;16.12;14.83;26.87;23.31;31.4;26.55;7.5;9.6;5.37;6.21;8.91;13.56;0.14;0.28;;0.71;0.85;0.42;2.26;1.55;;0.0;0.14;0.0;0.14;0.14;;2.82;90801;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90802;908-02;1;1;0;0;0;0;617;617;4;613;0;617;100;115;181;164;205;154;42;66;19;23;41;65;0;1;;2;1;1;21;17;;0;1;0;1.0;1;;8;1.0;;16.31;18.64;29.53;26.58;33.44;24.96;6.85;10.7;3.1;3.73;6.69;10.53;0.0;0.16;;0.32;0.16;0.16;3.43;2.76;;0.0;0.16;0.0;0.16;0.16;;1.3;90802;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90803;908-03;1;1;0;0;0;0;950;950;6;944;4;946;116;120;300;263;270;247;106;121;54;68;53;67;7;4;;4;6;4;27;17;;3;0;0;3.0;2;;26;2.0;;12.29;12.68;31.78;27.8;28.6;26.11;11.23;12.79;5.72;7.19;5.61;7.08;0.74;0.42;;0.42;0.64;0.42;2.86;1.8;;0.32;0.0;0.0;0.32;0.21;;2.75;90803;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90804;908-04;1;1;0;0;0;0;602;602;1;601;0;602;110;96;128;133;211;174;33;29;26;27;59;89;6;4;;8;8;4;14;12;;1;2;0;1.0;1;;24;3.0;;18.3;15.95;21.3;22.09;35.11;28.9;5.49;4.82;4.33;4.49;9.82;14.78;1.0;0.66;;1.33;1.33;0.66;2.33;1.99;;0.17;0.33;0.0;0.17;0.17;;3.99;90804;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90805;908-05;1;1;0;0;0;0;746;746;2;744;2;744;126;128;190;169;265;210;26;48;33;34;69;97;7;4;;2;8;8;19;13;;4;0;0;1.0;0;;27;0.0;;16.94;17.2;25.54;22.72;35.62;28.23;3.49;6.45;4.44;4.57;9.27;13.04;0.94;0.54;;0.27;1.08;1.08;2.55;1.75;;0.54;0.0;0.0;0.13;0.0;;3.63;90805;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90806;908-06;1;1;0;0;0;0;467;467;2;465;1;466;80;79;122;104;178;136;19;33;20;30;24;48;5;6;;6;7;4;9;8;;0;0;0;1.0;0;;12;0.0;;17.2;16.95;26.24;22.32;38.28;29.18;4.09;7.08;4.3;6.44;5.16;10.3;1.08;1.29;;1.29;1.51;0.86;1.94;1.72;;0.0;0.0;0.0;0.22;0.0;;2.58;90806;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90807;908-07;1;1;0;0;0;0;812;812;1;811;3;809;133;137;223;212;292;238;24;29;28;32;64;100;8;4;;9;8;2;29;20;;0;0;0;2.0;0;;26;0.0;;16.4;16.93;27.5;26.21;36.0;29.42;2.96;3.58;3.45;3.96;7.89;12.36;0.99;0.49;;1.11;0.99;0.25;3.58;2.47;;0.0;0.0;0.0;0.25;0.0;;3.21;90807;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;90808;908-08;1;1;0;0;0;0;833;833;1;832;0;833;120;133;181;162;359;283;40;57;30;34;67;121;4;0;;4;8;3;20;15;;3;3;3;0.0;0;;15;0.0;;14.42;15.97;21.75;19.45;43.15;33.97;4.81;6.84;3.61;4.08;8.05;14.53;0.48;0.0;;0.48;0.96;0.36;2.4;1.8;;0.36;0.36;0.36;0.0;0.0;;1.8;90808;Messe Frankfurt GmbH Briefwahlauszählung
